Results of mobile, fun3, loss rate = 0.1, dt = 5 
windowSize	codeRate	decodeRatio
15	0.6	0.998183	0.997820	0.997820	0.998547	0.998910	0.998183	0.998183	0.998910	0.998547	0.998547	 
15	0.7	0.997093	0.998183	0.991642	0.996730	0.994913	0.995640	0.996730	0.992733	0.996003	0.994549	 
15	0.8	0.987645	0.473474	0.982558	0.559593	0.471294	0.989826	0.514172	0.811410	0.966206	0.525436	 
15	0.9	0.514172	0.276163	0.311047	0.553052	0.235465	0.379724	0.250363	0.504724	0.447311	0.492369	 
15	1.0	0.065770	0.092297	0.075218	0.069767	0.089390	0.082122	0.081759	0.080669	0.077035	0.053779	 
15	1.1	0.065044	0.067224	0.050509	0.037427	0.046875	0.058503	0.060683	0.053052	0.059956	0.027980	 
15	1.2	0.018895	0.019259	0.019985	0.017805	0.009811	0.010538	0.010174	0.009084	0.011991	0.014898	 
20	0.6	0.999625	0.999251	0.999251	0.998876	0.998127	0.999251	0.999625	0.998501	0.998501	0.998501	 
20	0.7	0.993631	0.994755	0.996628	0.995879	0.996253	0.995129	0.994755	0.995504	0.996628	0.995504	 
20	0.8	0.987261	0.983514	0.977894	0.989509	0.977145	0.987261	0.987636	0.989509	0.991757	0.983514	 
20	0.9	0.403522	0.463844	0.699138	0.466842	0.600974	0.778194	0.764331	0.507681	0.766954	0.037842	 
20	1.0	0.089172	0.049082	0.144623	0.121019	0.103784	0.263769	0.041963	0.026976	0.136755	0.270888	 
20	1.1	0.049082	0.022480	0.070813	0.058074	0.013488	0.019858	0.033346	0.016111	0.023604	0.019108	 
20	1.2	0.011240	0.009741	0.009741	0.012739	0.014238	0.011615	0.013488	0.005995	0.010865	0.006369	 
25	0.6	0.999225	0.998838	0.998838	0.998064	0.998838	0.998451	0.997676	0.998838	0.996902	0.998064	 
25	0.7	0.999225	0.995740	0.998451	0.998064	0.998838	0.998451	0.997676	0.997676	0.997676	0.998064	 
25	0.8	0.993029	0.993416	0.992254	0.991092	0.993029	0.994578	0.988768	0.993416	0.992641	0.988768	 
25	0.9	0.943455	0.885747	0.878002	0.968242	0.960496	0.784663	0.881100	0.881487	0.958947	0.907436	 
25	1.0	0.232765	0.104570	0.183966	0.117351	0.102634	0.211851	0.126259	0.135554	0.135941	0.152595	 
25	1.1	0.031371	0.015879	0.009682	0.008521	0.025562	0.023238	0.014330	0.023625	0.013168	0.033308	 
25	1.2	0.005035	0.003873	0.007746	0.008908	0.005809	0.005035	0.010457	0.008521	0.006584	0.012393	 
30	0.6	0.999199	0.998397	0.998798	0.999199	0.999199	0.998798	0.998798	0.999199	0.998798	0.998798	 
30	0.7	0.998798	0.998397	0.998798	0.998397	0.997596	0.998798	0.998397	0.997196	0.999199	0.998798	 
30	0.8	0.993990	0.984776	0.992788	0.990385	0.991186	0.996394	0.993990	0.995593	0.994792	0.993590	 
30	0.9	0.973958	0.961538	0.975561	0.980369	0.959936	0.978766	0.963141	0.621394	0.984776	0.972756	 
30	1.0	0.067708	0.054487	0.089343	0.096955	0.057292	0.076923	0.020032	0.093349	0.070112	0.042869	 
30	1.1	0.004407	0.039663	0.025240	0.052484	0.057292	0.009615	0.068910	0.033654	0.035657	0.058894	 
30	1.2	0.036458	0.003205	0.004808	0.027644	0.013221	0.010817	0.024439	0.004407	0.013622	0.014022	 
35	0.6	0.999169	0.999169	0.999584	0.999584	0.999584	0.999169	0.999169	0.999584	0.999584	0.999169	 
35	0.7	0.998337	0.999169	0.998753	0.999169	0.998753	0.998337	0.997922	0.998753	0.997922	0.998337	 
35	0.8	0.991687	0.992519	0.991687	0.989194	0.988778	0.990441	0.990856	0.992519	0.988778	0.993350	 
35	0.9	0.967165	0.943475	0.972569	0.969244	0.973400	0.849543	0.974231	0.824605	0.848296	0.963425	 
35	1.0	0.275145	0.105985	0.197839	0.210723	0.279717	0.105154	0.253948	0.048628	0.034497	0.131754	 
35	1.1	0.107648	0.067747	0.092685	0.024522	0.118038	0.105154	0.153782	0.035328	0.046966	0.054447	 
35	1.2	0.016625	0.012469	0.005403	0.019950	0.014547	0.012053	0.007897	0.012884	0.019119	0.012884	 
40	0.6	0.999137	0.999569	0.999569	0.999137	0.999569	0.998274	0.999137	0.999137	0.999137	0.999569	 
40	0.7	0.998706	0.999137	0.998706	0.998274	0.998706	0.997843	0.998274	0.997843	0.998274	0.998274	 
40	0.8	0.993529	0.993960	0.992235	0.992666	0.995686	0.993097	0.993529	0.993960	0.994392	0.992235	 
40	0.9	0.965056	0.985332	0.986626	0.979292	0.981018	0.974116	0.977135	0.977567	0.984901	0.978861	 
40	1.0	0.244607	0.467213	0.109146	0.070751	0.175151	0.123382	0.308887	0.293356	0.216566	0.162209	 
40	1.1	0.009491	0.033650	0.026747	0.019413	0.016393	0.013805	0.018982	0.044866	0.014668	0.023296	 
40	1.2	0.055651	0.084987	0.053926	0.066437	0.053494	0.071613	0.069025	0.036670	0.026316	0.078085	 
